time,t,lat,lon,ele,dist_m,speed,pace_min_km,cadence_spm,phase
2026-09-08 18:37:27+00:00,0.0,51.047585,3.712648,8.3,0.0,2.2259544401527607,7.487424884366853,0.0,easy
2026-09-08 18:37:28+00:00,1.0,51.047596,3.71261,8.3,2.9244789429347158,2.2072424295508903,7.550899911822485,0.0,easy
2026-09-08 18:37:29+00:00,2.0,51.047607,3.71257,8.3,5.976512599494544,2.363134007416481,7.052781016379034,138.0,easy
2026-09-08 18:37:31+00:00,4.0,51.047628,3.712531,8.3,9.566140634997012,2.404048326121036,6.932750263618268,138.0,easy
2026-09-08 18:37:32+00:00,5.0,51.047643,3.712514,8.3,11.614125942501163,2.4897940750315892,6.693994026977998,138.0,easy
2026-09-08 18:37:33+00:00,6.0,51.047665,3.71249,8.3,14.580453379989883,2.6039390585819833,6.400559418522939,140.0,easy
2026-09-08 18:37:34+00:00,7.0,51.047686,3.712468,8.3,17.37649509882056,2.6892243235723963,6.197573969778199,140.0,easy
2026-09-08 18:37:35+00:00,8.0,51.047697,3.712444,8.3,19.45275345415836,2.938924416321004,5.671008949434054,136.0,easy
2026-09-08 18:37:36+00:00,9.0,51.047714,3.7124,8.3,23.06302008449956,2.954279115335005,5.64153420039214,136.0,easy
2026-09-08 18:37:37+00:00,10.0,51.047719,3.712366,8.2,25.503958996251374,2.9072109528562065,5.732871448593162,142.0,easy
2026-09-08 18:37:38+00:00,11.0,51.04773,3.712331,8.2,28.23934560508263,2.9118527379888564,5.723732676872222,142.0,easy
2026-09-08 18:37:39+00:00,12.0,51.047746,3.712289,8.2,31.672342918130308,2.946296217513347,5.6568197615693965,138.0,easy
2026-09-08 18:37:40+00:00,13.0,51.047763,3.712239,8.2,35.64602177931702,2.9609629794590617,5.628799408262612,138.0,easy
2026-09-08 18:37:41+00:00,14.0,51.047779,3.712191,8.2,39.44395454776478,2.885280175473985,5.776446533109637,140.0,easy
2026-09-08 18:37:42+00:00,15.0,51.047797,3.71215,8.2,42.93975584624529,2.907263075574848,5.732768667098073,140.0,easy
2026-09-08 18:37:43+00:00,16.0,51.047811,3.712111,8.2,46.07920057537602,2.946884697891908,5.655690118649495,136.0,easy
2026-09-08 18:37:44+00:00,17.0,51.047825,3.712085,8.2,48.472279957232665,2.8797919745636453,5.787455071018472,136.0,easy
2026-09-08 18:37:45+00:00,18.0,51.047844,3.712055,8.2,51.44911768707862,2.9968041500810245,5.561480107472505,138.0,easy
2026-09-08 18:37:46+00:00,19.0,51.047856,3.712028,8.2,53.76058389769722,2.945010605871681,5.659289183352048,138.0,easy
2026-09-08 18:37:47+00:00,20.0,51.047869,3.712003,8.2,56.02857063438708,2.910154412501967,5.727072967354236,134.0,easy
2026-09-08 18:37:48+00:00,21.0,51.047871,3.711977,8.2,57.859656012099656,2.7303638460564206,6.104192556878101,134.0,easy
2026-09-08 18:37:49+00:00,22.0,51.047897,3.71196,8.2,60.98544123244328,2.6712173479287027,6.239352510790715,140.0,easy
2026-09-08 18:37:50+00:00,23.0,51.04792,3.711949,8.2,63.656023922536974,2.595419708224409,6.421568971620681,140.0,easy
2026-09-08 18:37:51+00:00,24.0,51.047943,3.711942,8.2,66.25989970295423,2.541683945646941,6.557332470550134,134.0,easy
2026-09-08 18:37:52+00:00,25.0,51.047979,3.711924,8.2,70.45602124746674,2.5060226927911446,6.6506447505883335,134.0,easy
2026-09-08 18:37:53+00:00,26.0,51.047993,3.711907,8.2,72.41450469315784,2.4680629547523423,6.752934172353429,136.0,easy
2026-09-08 18:37:55+00:00,28.0,51.048009,3.711874,8.2,75.32772655505595,2.45241325623626,6.796026984556894,136.0,easy
2026-09-08 18:37:56+00:00,29.0,51.048018,3.711834,8.2,78.29760834971566,2.483106847393048,6.712021548393935,136.0,easy
2026-09-08 18:37:57+00:00,30.0,51.048025,3.711801,8.2,80.73224269233606,2.4170298908066328,6.895515330637685,136.0,easy
2026-09-08 18:37:58+00:00,31.0,51.048027,3.711767,8.2,83.11938674538224,2.387822994201789,6.979858518465297,136.0,easy
2026-09-08 18:37:59+00:00,32.0,51.048036,3.711744,8.2,85.01320858725774,2.327668309270785,7.16024125958394,138.0,easy
2026-09-08 18:38:00+00:00,33.0,51.048052,3.71172,8.2,87.45860998456045,2.2708863145268565,7.339278307350757,138.0,easy
2026-09-08 18:38:01+00:00,34.0,51.048063,3.711694,8.2,89.64937957199847,2.33953167767011,7.1239328903914,138.0,easy
2026-09-08 18:38:02+00:00,35.0,51.048068,3.711664,8.2,91.81896715264378,2.339730869392519,7.123326398216881,138.0,easy
2026-09-08 18:38:03+00:00,36.0,51.048077,3.711635,8.2,94.07976280655137,2.4478110798423462,6.808804324776608,134.0,easy
2026-09-08 18:38:04+00:00,37.0,51.048083,3.711605,8.2,96.28047063468519,2.4005979596098133,6.942714668213591,134.0,easy
2026-09-08 18:38:05+00:00,38.0,51.048086,3.711573,8.2,98.54215677231107,2.396912851770065,6.953388670079814,136.0,easy
2026-09-08 18:38:06+00:00,39.0,51.048088,3.711548,8.2,100.30386696369428,2.3777756011812117,7.009352210691008,136.0,easy
2026-09-08 18:38:07+00:00,40.0,51.048093,3.7115,8.2,103.70504058179179,2.4664071322891448,6.757467754805689,136.0,easy
2026-09-08 18:38:08+00:00,41.0,51.048098,3.711459,8.2,106.62455911148845,2.4772400379899935,6.727917525582149,136.0,easy
2026-09-08 18:38:09+00:00,42.0,51.048106,3.711428,8.2,108.9670786649947,2.487356693738165,6.700553526811988,136.0,easy
2026-09-08 18:38:10+00:00,43.0,51.048107,3.711384,8.2,112.04489275269115,2.49258262911821,6.686505182202429,136.0,easy
2026-09-08 18:38:11+00:00,44.0,51.04811,3.711352,8.2,114.30657774386287,2.488034215890852,6.6987288841199035,140.0,easy
2026-09-08 18:38:12+00:00,45.0,51.048111,3.711318,8.2,116.68593546888704,2.48191359558079,6.715248547065764,140.0,easy
2026-09-08 18:38:13+00:00,46.0,51.04811,3.711288,8.2,118.78602076310041,2.462462774596092,6.768291825000455,136.0,easy
2026-09-08 18:38:14+00:00,47.0,51.048112,3.711242,8.2,122.00931557159491,2.500636845761062,6.664968843804351,136.0,easy
2026-09-08 18:38:15+00:00,48.0,51.048109,3.711205,8.2,124.61721055441036,2.4073500448609093,6.923241886756699,134.0,easy
2026-09-08 18:38:16+00:00,49.0,51.048101,3.711174,8.2,126.95972997807094,2.3352146007472703,7.137102800459248,134.0,easy
2026-09-08 18:38:17+00:00,50.0,51.048103,3.711142,8.2,129.20770658941692,2.301545738822388,7.2415100797407375,138.0,easy
2026-09-08 18:38:18+00:00,51.0,51.0481,3.711111,8.1,131.40027604491414,2.2464331981378773,7.419168609367984,138.0,easy
2026-09-08 18:38:19+00:00,52.0,51.048102,3.711081,8.1,133.50917456839701,2.2263867283898153,7.485971082265866,138.0,easy
2026-09-08 18:38:20+00:00,53.0,51.048104,3.711053,8.1,135.47909839125245,2.2870128878594356,7.287526342829702,138.0,easy
2026-09-08 18:38:21+00:00,54.0,51.04811,3.711021,8.1,137.8134196501102,2.300364858834154,7.24522747018205,134.0,easy
2026-09-08 18:38:22+00:00,55.0,51.048116,3.710994,8.1,139.81529125470541,2.1549042346509344,7.734295751368479,134.0,easy
2026-09-08 18:38:23+00:00,56.0,51.048124,3.710971,8.1,141.65277812269747,2.076156035658317,8.02765610118602,140.0,easy
2026-09-08 18:38:24+00:00,57.0,51.048132,3.710948,8.1,143.49026474733049,2.0578723272927344,8.098979924858972,140.0,easy
2026-09-08 18:38:25+00:00,58.0,51.048142,3.71092,8.1,145.74139072475927,2.030919210213678,8.206464630817651,136.0,easy
2026-09-08 18:38:26+00:00,59.0,51.04815,3.710895,8.1,147.70237866971007,1.9986451334939097,8.338982437332941,136.0,easy
2026-09-08 18:38:27+00:00,60.0,51.048162,3.710852,8.1,150.99112878677855,1.9816261353358475,8.410600955180675,140.0,easy
2026-09-08 18:38:29+00:00,62.0,51.048172,3.710822,8.1,153.36482092663738,1.9080424227538868,8.734956030281332,140.0,easy
2026-09-08 18:38:30+00:00,63.0,51.048175,3.710801,8.1,154.87024112355618,1.8971568855135905,8.785075601248831,140.0,easy
2026-09-08 18:38:31+00:00,64.0,51.048183,3.710774,8.1,156.9567886300986,1.8856491909125912,8.838688949666484,134.0,easy
2026-09-08 18:38:32+00:00,65.0,51.048189,3.710749,8.1,158.8274216023378,1.9278120730038921,8.645379339645322,134.0,easy
2026-09-08 18:38:33+00:00,66.0,51.048195,3.710726,8.1,160.5681539837583,2.0085959584072226,8.297670119720348,136.0,easy
2026-09-08 18:38:34+00:00,67.0,51.048201,3.710701,8.1,162.4387865330283,2.013864977228389,8.27596033255636,136.0,easy
2026-09-08 18:38:35+00:00,68.0,51.048208,3.71068,8.1,164.1003699810178,1.94043911738973,8.589121151652824,130.0,easy
2026-09-08 18:38:36+00:00,69.0,51.048214,3.710659,8.1,165.712859638594,1.9445342067230595,8.571032902914796,130.0,easy
2026-09-08 18:38:37+00:00,70.0,51.048221,3.710635,8.1,167.5623337218251,2.0119659792103057,8.283771613876052,136.0,easy
2026-09-08 18:38:38+00:00,71.0,51.048227,3.710613,8.1,169.2387128654032,2.1655928075102766,7.696122100547555,136.0,easy
2026-09-08 18:38:39+00:00,72.0,51.048238,3.710583,8.1,171.6664798393144,2.1712389004365518,7.676109092977124,140.0,easy
2026-09-08 18:38:40+00:00,73.0,51.048256,3.710544,8.1,175.04858021238982,2.1259228545789344,7.839732580497475,140.0,easy
2026-09-08 18:38:41+00:00,74.0,51.048261,3.710516,8.1,177.08333442083696,2.1398774173801707,7.788608137690191,136.0,easy
2026-09-08 18:38:42+00:00,75.0,51.04827,3.710487,8.1,179.3441225001642,2.146330961096747,7.765189511197388,136.0,easy
2026-09-08 18:38:43+00:00,76.0,51.048276,3.71046,8.1,181.34598795755386,2.1612995867226865,7.711409731928637,136.0,easy
2026-09-08 18:38:44+00:00,77.0,51.048285,3.710432,8.0,183.54431061479198,2.186191879572414,7.62360651981125,136.0,easy
2026-09-08 18:38:45+00:00,78.0,51.0483,3.710383,8.0,187.35413323621034,2.2122691362191125,7.533742795485951,140.0,easy
2026-09-08 18:38:47+00:00,80.0,51.048308,3.71035,8.0,189.82654989667543,2.2121195598769403,7.5342522027126915,134.0,easy
2026-09-08 18:38:48+00:00,81.0,51.048314,3.710324,8.0,191.7626461573132,2.1110836829668593,7.8948394140604545,134.0,easy
2026-09-08 18:38:49+00:00,82.0,51.048322,3.710299,8.0,193.72362831861528,2.09198874119022,7.966900747842602,138.0,easy
2026-09-08 18:38:50+00:00,83.0,51.048326,3.710273,7.9,195.59477252536794,2.0932177496009383,7.962223074901828,138.0,easy
2026-09-08 18:38:51+00:00,84.0,51.048334,3.710248,7.9,197.55575428284035,2.1008620423735946,7.933251365632911,138.0,easy
2026-09-08 18:38:52+00:00,85.0,51.048347,3.710224,7.9,199.7703099591252,2.082347100949252,8.003788926000404,138.0,easy
2026-09-08 18:38:53+00:00,86.0,51.048362,3.710206,7.9,201.8596235467707,1.941465376883864,8.584580938248505,136.0,easy
2026-09-08 18:38:54+00:00,87.0,51.048372,3.710182,7.9,203.8723620078241,1.94290545649783,8.578218055297988,136.0,easy
2026-09-08 18:38:55+00:00,88.0,51.048377,3.710155,7.9,205.8399601041584,1.9919116427922987,8.367171669975795,138.0,easy
2026-09-08 18:38:56+00:00,89.0,51.048382,3.710131,7.9,207.60738512773258,1.959657175919579,8.5048889527556,138.0,easy
2026-09-08 18:38:57+00:00,90.0,51.04839,3.710101,7.9,209.8853793248099,1.9130621288062075,8.71203627718407,138.0,easy
2026-09-08 18:38:58+00:00,91.0,51.048388,3.710071,7.9,211.99426488101676,1.8925188072027423,8.806605568850864,138.0,easy
2026-09-08 18:38:59+00:00,92.0,51.048392,3.710044,7.9,213.9333783583141,1.8368238166350563,9.073633799674338,136.0,easy
2026-09-08 18:39:00+00:00,93.0,51.0484,3.710021,7.9,215.77085684281704,1.7919804342784353,9.300696786557115,136.0,easy
2026-09-08 18:39:01+00:00,94.0,51.048413,3.710002,7.9,217.7339234139104,1.7559670045391076,9.49144637888068,126.0,easy
2026-09-08 18:39:02+00:00,95.0,51.04843,3.709994,7.8,219.70522453855997,1.7335425281480203,9.614224281230651,126.0,easy
2026-09-08 18:39:03+00:00,96.0,51.048443,3.709996,7.8,221.15750379610697,1.729067120078209,9.639109131814848,126.0,easy
2026-09-08 18:39:04+00:00,97.0,51.048452,3.709985,7.8,222.41956025070846,1.730325160342867,9.632100976537922,126.0,easy
2026-09-08 18:39:05+00:00,98.0,51.048466,3.709983,7.8,223.98255463340914,1.7077328347138656,9.759528146250819,104.0,easy
2026-09-08 18:39:06+00:00,99.0,51.048471,3.709969,7.8,225.10811153236625,1.720645495650792,9.686287331582447,104.0,easy
2026-09-08 18:39:07+00:00,100.0,51.048472,3.709947,7.8,226.6500164733018,1.7255535903860622,9.658736048260197,108.0,easy
2026-09-08 18:39:08+00:00,101.0,51.048478,3.709927,7.8,228.1991286148574,1.7425467763305122,9.564544776102737,108.0,easy
2026-09-08 18:39:09+00:00,102.0,51.048484,3.709905,7.8,229.87549993004447,1.7482072085282985,9.533576217602514,138.0,easy
2026-09-08 18:39:10+00:00,103.0,51.048486,3.709878,7.8,231.7759669053316,1.759434968565835,9.472738103103712,138.0,easy
2026-09-08 18:39:11+00:00,104.0,51.048493,3.709855,7.8,233.56226253287565,1.782787326418662,9.348656690390191,136.0,easy
2026-09-08 18:39:12+00:00,105.0,51.048497,3.709828,7.8,235.50137184551792,1.851504634262267,9.001687793942525,136.0,easy
2026-09-08 18:39:13+00:00,106.0,51.04849,3.709797,7.7,237.8039473157787,1.8914156296549147,8.811742065231568,134.0,easy
2026-09-08 18:39:14+00:00,107.0,51.04848,3.709773,7.7,239.81668221410504,1.9817915535241843,8.409898930605811,134.0,easy
2026-09-08 18:39:15+00:00,108.0,51.048466,3.709753,7.7,241.90905848777473,2.027354477852772,8.220894199182574,134.0,easy
2026-09-08 18:39:16+00:00,109.0,51.048451,3.709736,7.7,243.95703154183488,2.1318970861935784,7.817763237541812,134.0,easy
2026-09-08 18:39:17+00:00,110.0,51.048437,3.709715,7.7,246.0967490670475,2.2236203860389177,7.495284164198595,136.0,easy
2026-09-08 18:39:18+00:00,111.0,51.048423,3.709702,7.6,247.8993136923869,2.1986632859190607,7.580363384154956,136.0,easy
2026-09-08 18:39:19+00:00,112.0,51.048405,3.709686,7.6,250.1921297646425,2.2059420357831914,7.555351136300089,138.0,easy
2026-09-08 18:39:20+00:00,113.0,51.048388,3.709671,7.6,252.35378907823286,2.229543760505076,7.475370953423689,138.0,easy
2026-09-08 18:39:21+00:00,114.0,51.048367,3.709659,7.6,254.83498483522902,2.2880394095392282,7.284256817072502,132.0,easy
2026-09-08 18:39:22+00:00,115.0,51.048348,3.709649,7.6,257.0603336410934,2.299131295177979,7.249114785928951,132.0,easy
2026-09-08 18:39:23+00:00,116.0,51.048321,3.709661,7.6,260.17758490776106,2.278247465351622,7.315564669834649,136.0,easy
2026-09-08 18:39:24+00:00,117.0,51.048295,3.709675,7.6,263.22980572062824,2.223789832526956,7.494713044769998,136.0,easy
2026-09-08 18:39:25+00:00,118.0,51.048282,3.709668,7.6,264.7559161941175,2.119360920893288,7.864005843630372,136.0,easy
2026-09-08 18:39:26+00:00,119.0,51.048265,3.70967,7.6,266.6513930696235,2.03083916906812,8.206788070920657,136.0,easy
2026-09-08 18:39:27+00:00,120.0,51.048245,3.709678,7.6,268.94452825309406,1.8867409577065537,8.833574422917069,114.0,easy
2026-09-08 18:39:28+00:00,121.0,51.048226,3.709712,7.6,272.1245384588671,1.7612715505218663,9.46286031914177,114.0,easy
2026-09-08 18:39:29+00:00,122.0,51.04821,3.70973,7.5,274.3036516417747,1.6359806799833534,10.187569370829156,114.0,easy
2026-09-08 18:39:30+00:00,123.0,51.048194,3.70973,7.5,276.08277046804903,1.496380286272999,11.137988664751767,114.0,easy
2026-09-08 18:39:31+00:00,124.0,51.048183,3.709728,7.5,277.31387902973916,1.3033895253925618,12.787172477580645,106.0,easy
2026-09-08 18:39:32+00:00,125.0,51.048178,3.70973,7.5,277.8871628804468,1.1118172179278387,14.99047361195696,106.0,easy
2026-09-08 18:39:33+00:00,126.0,51.048176,3.709736,7.5,278.36190122840867,1.0219855995958618,16.30812280844016,122.0,easy
2026-09-08 18:39:34+00:00,127.0,51.048175,3.709737,7.5,278.4932441302408,0.9114450847051524,18.28598008409716,122.0,easy
2026-09-08 18:39:35+00:00,128.0,51.048175,3.709733,7.5,278.7728623360609,0.7585694058071165,21.97118225316952,102.0,easy
2026-09-08 18:39:36+00:00,129.0,51.048177,3.709725,7.5,279.37469503497937,0.5706819198346668,29.204826870098138,102.0,easy
2026-09-08 18:39:37+00:00,130.0,51.048178,3.709726,7.5,279.50603793518843,0.46113494595626975,36.14271009564128,102.0,easy
2026-09-08 18:39:38+00:00,131.0,51.04818,3.709726,7.5,279.7284277886496,0.45635753862482636,36.52107230854448,102.0,easy
2026-09-08 18:39:39+00:00,132.0,51.048181,3.709728,7.5,279.9070639895459,0.6303667738121371,26.439633811717513,102.0,easy
2026-09-08 18:39:40+00:00,133.0,51.048182,3.70973,7.5,280.0857001880555,0.5921478504316295,28.146123733317562,102.0,easy
2026-09-08 18:39:41+00:00,134.0,51.048183,3.709733,7.5,280.3230693402009,0.7025441408604249,23.723301778952347,0.0,easy
2026-09-08 18:39:42+00:00,135.0,51.048183,3.709733,7.5,280.3230693402009,0.8255997678310015,20.1873441782245,0.0,easy
2026-09-08 18:39:43+00:00,136.0,51.048186,3.709731,7.5,280.6847672563872,0.9753834592234798,17.08729680523319,0.0,easy
2026-09-08 18:39:44+00:00,137.0,51.048183,3.709725,7.5,281.22067583111885,1.1786155990305744,14.140884169847405,0.0,easy
2026-09-08 18:39:45+00:00,138.0,51.04817,3.709712,7.4,282.92813354742157,1.3417829763278852,12.421283442035497,0.0,easy
2026-09-08 18:39:46+00:00,139.0,51.048147,3.709671,7.4,286.76938063692137,1.477805371769008,11.277984899131758,0.0,easy
2026-09-08 18:39:47+00:00,140.0,51.048147,3.709671,7.4,286.76938063692137,1.6024281919156158,10.400882080552122,132.0,easy
2026-09-08 18:39:48+00:00,141.0,51.048137,3.709645,7.3,288.90006334131516,1.7687208472853044,9.423005723174043,132.0,easy
2026-09-08 18:39:49+00:00,142.0,51.04813,3.709619,7.3,290.8772406477059,1.9278301315303632,8.645298355948105,136.0,easy
2026-09-08 18:39:50+00:00,143.0,51.048128,3.709583,7.3,293.40361422441316,2.2553307043987747,7.389899243671965,136.0,easy
2026-09-08 18:39:51+00:00,144.0,51.048125,3.709531,7.3,297.05392902043803,2.390590189271095,6.971779078432691,132.0,easy
2026-09-08 18:39:52+00:00,145.0,51.048116,3.709497,7.4,299.6327825801067,2.46649413086671,6.757229404316527,132.0,easy
2026-09-08 18:39:53+00:00,146.0,51.0481,3.709477,7.4,301.8955083651847,2.4968995044976183,6.674944921349582,100.0,easy
2026-09-08 18:39:54+00:00,147.0,51.048085,3.70946,7.4,303.94348686828016,2.3732833822533492,7.022619713808577,100.0,easy
2026-09-08 18:39:55+00:00,148.0,51.048074,3.709426,7.4,306.6165128973351,2.529588950297566,6.588685748609906,100.0,easy
2026-09-08 18:39:56+00:00,149.0,51.048064,3.709392,7.4,309.24052131315636,2.546378401207002,6.545243495140606,100.0,easy
2026-09-08 18:39:57+00:00,150.0,51.048041,3.709332,7.2,314.15302990618255,2.561457067097304,6.506713261274247,130.0,easy
2026-09-08 18:39:59+00:00,152.0,51.048025,3.709294,7.1,317.3501574203231,2.458932194638837,6.778009862575586,136.0,easy
2026-09-08 18:40:00+00:00,153.0,51.048014,3.709269,7.1,319.48329036745855,2.4406053963195578,6.828906750677542,136.0,easy
2026-09-08 18:40:01+00:00,154.0,51.048001,3.709247,7.0,321.5939117455386,2.431819915223124,6.853577669273043,136.0,easy
2026-09-08 18:40:02+00:00,155.0,51.047987,3.709225,7.0,323.78218969815765,2.434777482755487,6.845252506526659,136.0,easy
2026-09-08 18:40:03+00:00,156.0,51.047972,3.709201,6.9,326.1479247152836,2.402030486302649,6.9385741611968506,136.0,easy
2026-09-08 18:40:04+00:00,157.0,51.047958,3.709179,6.9,328.33620334413854,2.3674237887511915,7.040001349085996,136.0,easy
2026-09-08 18:40:05+00:00,158.0,51.047947,3.709151,6.8,330.64428679905217,2.1735414893007516,7.667977238395613,136.0,easy
2026-09-08 18:40:06+00:00,159.0,51.047934,3.709123,6.8,333.07754350245216,2.137137411550244,7.79859384641858,136.0,easy
2026-09-08 18:40:07+00:00,160.0,51.047921,3.709097,6.7,335.39982188565097,2.178204470602425,7.65156205103976,136.0,easy
2026-09-08 18:40:08+00:00,161.0,51.047907,3.709076,6.7,337.5395509353789,2.1860714491831508,7.624026503294002,136.0,easy
2026-09-08 18:40:09+00:00,162.0,51.047895,3.709053,6.7,339.6289353839274,2.194492711848112,7.594769659832082,118.0,easy
2026-09-08 18:40:10+00:00,163.0,51.047882,3.709029,6.7,341.8435034626426,2.226810092830897,7.484547838328989,118.0,easy
2026-09-08 18:40:11+00:00,164.0,51.047866,3.709012,6.6,343.9830181127435,2.2198148678831973,7.5081336321347845,118.0,easy
2026-09-08 18:40:12+00:00,165.0,51.047848,3.708999,6.6,346.1811745134635,2.2014714573219356,7.570693960730008,118.0,easy
2026-09-08 18:40:13+00:00,166.0,51.047838,3.708982,6.6,347.8086548365066,2.182278470826485,7.63727768452693,102.0,easy
2026-09-08 18:40:14+00:00,167.0,51.047825,3.708958,6.6,350.0232244793596,2.215262218296688,7.523563815159383,102.0,easy
2026-09-08 18:40:15+00:00,168.0,51.047815,3.70893,6.6,352.2743621052059,2.2152625929734686,7.523562542667048,140.0,easy
2026-09-08 18:40:16+00:00,169.0,51.047808,3.7089,6.6,354.51130242326036,2.2661890305344725,7.354490928206414,140.0,easy
2026-09-08 18:40:17+00:00,170.0,51.047797,3.708866,6.5,357.18434109062116,2.3005437024104656,7.244664228375081,144.0,easy
2026-09-08 18:40:18+00:00,171.0,51.047788,3.708837,6.5,359.44514773353154,2.2994621141364666,7.2480718704624625,144.0,easy
2026-09-08 18:40:19+00:00,172.0,51.047781,3.708812,6.5,361.3582752039676,2.3758837797248895,7.014933478184084,134.0,easy
2026-09-08 18:40:20+00:00,173.0,51.04777,3.708789,6.5,363.37846386144946,2.4794323812621726,6.721968621778822,134.0,easy
2026-09-08 18:40:21+00:00,174.0,51.047751,3.70876,6.5,366.3064767769025,2.5488172710519037,6.538980591491476,138.0,easy
2026-09-08 18:40:22+00:00,175.0,51.047738,3.708734,6.5,368.628760780253,2.5514961428086327,6.532115172363285,138.0,easy
2026-09-08 18:40:23+00:00,176.0,51.047723,3.7087,6.5,371.53238639339594,2.579085954052441,6.4622377708966345,140.0,easy
2026-09-08 18:40:24+00:00,177.0,51.047711,3.708668,6.4,374.13709092008435,2.599762452478497,6.410842133202367,140.0,easy
2026-09-08 18:40:25+00:00,178.0,51.047702,3.70864,6.4,376.33543517468956,2.66224470521601,6.26038118660259,136.0,easy
2026-09-08 18:40:26+00:00,179.0,51.047683,3.708604,6.4,379.62127480861676,2.6259577735551747,6.3468905838886975,136.0,easy
2026-09-08 18:40:27+00:00,180.0,51.047662,3.708562,6.4,383.372660232396,2.6209161561028247,6.359099518639007,134.0,easy
2026-09-08 18:40:28+00:00,181.0,51.047648,3.708531,6.4,386.0409139022851,2.6447301883282432,6.301840066794039,134.0,easy
2026-09-08 18:40:29+00:00,182.0,51.047636,3.708505,6.4,388.29566662148903,2.6021099196859625,6.405058656660475,140.0,easy
2026-09-08 18:40:30+00:00,183.0,51.047624,3.708472,6.4,390.96065141599246,2.6057843203906677,6.396026922200509,140.0,easy
2026-09-08 18:40:31+00:00,184.0,51.047611,3.708442,6.4,393.50773921043776,2.578937832576992,6.462608929976639,140.0,easy
2026-09-08 18:40:32+00:00,185.0,51.047594,3.708398,6.4,397.11801166886124,2.5482010770909094,6.540561816924493,140.0,easy
2026-09-08 18:40:33+00:00,186.0,51.047586,3.708377,6.4,398.8345143368591,2.5564642163423743,6.519421066066111,130.0,easy
2026-09-08 18:40:34+00:00,187.0,51.047578,3.708354,6.4,400.6720175455099,2.479618187871707,6.721464920763432,130.0,easy
2026-09-08 18:40:35+00:00,188.0,51.047565,3.708327,6.4,403.04941668637304,2.4319820643173573,6.8531207163096,130.0,easy
2026-09-08 18:40:36+00:00,189.0,51.047551,3.708303,6.4,405.33812557219187,2.4327363812605816,6.85099577375105,130.0,easy
2026-09-08 18:40:37+00:00,190.0,51.047538,3.708276,6.4,407.71552558611296,2.4803466160388568,6.719490961018801,128.0,easy
2026-09-08 18:40:38+00:00,191.0,51.047524,3.708248,6.4,410.2164538820508,2.5051373296471313,6.652995214842893,128.0,easy
2026-09-08 18:40:39+00:00,192.0,51.047512,3.708224,6.4,412.360107076448,2.5222537423676017,6.607846937327534,134.0,easy
2026-09-08 18:40:40+00:00,193.0,51.047499,3.708198,6.4,414.6823984198252,2.4513753040990283,6.798904532813791,134.0,easy
2026-09-08 18:40:41+00:00,194.0,51.047488,3.708173,6.4,416.81554762669236,2.4908153706682397,6.691249324591774,128.0,easy
2026-09-08 18:40:42+00:00,195.0,51.047471,3.708139,6.4,419.85239119715635,2.502499711546794,6.660007427679185,128.0,easy
2026-09-08 18:40:43+00:00,196.0,51.047456,3.708109,6.4,422.53195962119383,2.5412848056594037,6.558362380143401,134.0,easy
2026-09-08 18:40:44+00:00,197.0,51.04744,3.708075,6.5,425.5008658620719,2.571064489107564,6.482399308642699,134.0,easy
2026-09-08 18:40:45+00:00,198.0,51.047423,3.708041,6.5,428.53771136069946,2.621680819647073,6.35724476517714,134.0,easy
2026-09-08 18:40:46+00:00,199.0,51.047407,3.70801,6.5,431.34154534595183,2.578252483999166,6.464326814422282,134.0,easy
2026-09-08 18:40:47+00:00,200.0,51.047394,3.70798,6.5,433.8886412303467,2.5844730093685837,6.448767933056699,134.0,easy
2026-09-08 18:40:48+00:00,201.0,51.047383,3.707952,6.5,436.19674489688276,2.5787843446332066,6.462993581201243,134.0,easy
2026-09-08 18:40:49+00:00,202.0,51.047373,3.707928,6.5,438.20951321871183,2.5714786850166313,6.481355168829203,136.0,easy
2026-09-08 18:40:50+00:00,203.0,51.047359,3.707892,6.6,441.1686887712641,2.540948606122157,6.559230134175099,136.0,easy
2026-09-08 18:40:51+00:00,204.0,51.047348,3.707857,6.6,443.90409290880535,2.517225152129337,6.62104724822419,134.0,easy
2026-09-08 18:40:52+00:00,205.0,51.047333,3.707819,6.6,447.04073788081905,2.4775465748248293,6.72708510751006,134.0,easy
2026-09-08 18:40:53+00:00,206.0,51.047326,3.707795,6.6,448.8902411420383,2.4134136782959033,6.905847437822968,138.0,easy
2026-09-08 18:40:54+00:00,207.0,51.047319,3.707765,6.6,451.12720221697674,2.4130321457299737,6.906939344409265,138.0,easy
2026-09-08 18:40:55+00:00,208.0,51.047312,3.707735,6.6,453.36416358932325,2.4023590116757307,6.937625303156115,132.0,easy
2026-09-08 18:40:56+00:00,209.0,51.047304,3.707709,6.6,455.38772790194184,2.4161263379599274,6.8980940296107525,132.0,easy
2026-09-08 18:40:57+00:00,210.0,51.047295,3.707675,6.6,457.96662028898874,2.5858263466362477,6.445392858011278,138.0,easy
2026-09-08 18:40:58+00:00,211.0,51.047286,3.707645,6.6,460.2903369031339,2.528978125886907,6.590277114722652,138.0,easy
2026-09-08 18:40:59+00:00,212.0,51.047276,3.707615,6.6,462.66406448444434,2.4870480177964756,6.7013851551741785,134.0,easy
2026-09-08 18:41:00+00:00,213.0,51.047267,3.707589,6.7,464.738916535138,2.4239915252991007,6.875711607370466,134.0,easy
